stage_event_id,application_id,stage_name,stage_date,stage_status,drop_reason
4978,1534,Managerial Interview,2024-09-11,Rejected,Project mismatch
4979,1535,Resume Screening,2024-04-21,Rejected,Profile not relevant
4980,1536,Resume Screening,2024-11-19,Rejected,Experience mismatch
4981,1537,Resume Screening,2024-10-19,Selected,
4982,1537,Technical Interview,2024-10-24,Selected,
4983,1537,Managerial Interview,2024-10-31,Selected,
4984,1537,HR Interview,2024-11-05,Selected,
4985,1537,Offer Made,2024-11-07,Accepted,
4986,1537,Joined,2024-11-14,Joined,
4987,1538,Resume Screening,2024-12-27,Selected,
4988,1538,Technical Interview,2025-01-03,Rejected,Domain mismatch
4989,1539,Resume Screening,2024-05-04,Selected,
4990,1539,Technical Interview,2024-05-11,Selected,
4991,1539,Managerial Interview,2024-05-18,Selected,
4992,1539,HR Interview,2024-05-24,Selected,
4993,1539,Offer Made,2024-05-29,Accepted,
4994,1539,Joined,2024-06-04,Joined,
4995,1540,Resume Screening,2024-07-22,Selected,
4996,1540,Technical Interview,2024-07-27,Selected,
4997,1540,Managerial Interview,2024-07-30,Selected,
4998,1540,HR Interview,2024-08-05,Selected,
4999,1540,Offer Made,2024-08-08,Accepted,
5000,1540,Joined,2024-08-13,Joined,
5001,1541,Resume Screening,2024-08-15,Rejected,Experience mismatch
5002,1542,Resume Screening,2024-05-10,Selected,
5003,1542,Technical Interview,2024-05-16,Selected,
5004,1542,Managerial Interview,2024-05-21,Selected,
5005,1542,HR Interview,2024-05-25,Selected,
5006,1542,Offer Made,2024-05-30,Accepted,
5007,1542,Joined,2024-06-05,Joined,
5008,1543,Resume Screening,2024-11-30,Selected,
5009,1543,Technical Interview,2024-12-06,Rejected,Domain mismatch
5010,1544,Resume Screening,2024-05-07,Selected,
5011,1544,Technical Interview,2024-05-11,Selected,
5012,1544,Managerial Interview,2024-05-13,Selected,
5013,1544,HR Interview,2024-05-20,Selected,
5014,1544,Offer Made,2024-05-23,Accepted,
5015,1544,Joined,2024-05-29,Joined,
5016,1545,Resume Screening,2024-09-03,Rejected,Skill mismatch
5017,1546,Resume Screening,2024-03-11,Rejected,Profile not relevant
5018,1547,Resume Screening,2024-04-13,Selected,
5019,1547,Technical Interview,2024-04-17,Selected,
5020,1547,Managerial Interview,2024-04-24,Selected,
5021,1547,HR Interview,2024-04-27,Selected,
5022,1547,Offer Made,2024-05-03,Accepted,
5023,1547,Joined,2024-05-09,Joined,
5024,1548,Resume Screening,2024-07-24,Selected,
5025,1548,Technical Interview,2024-07-31,Selected,
5026,1548,Managerial Interview,2024-08-03,Selected,
5027,1548,HR Interview,2024-08-05,Selected,
5028,1548,Offer Made,2024-08-07,Accepted,
5029,1548,Joined,2024-08-12,Joined,
5030,1549,Resume Screening,2024-05-19,Selected,
5031,1549,Technical Interview,2024-05-25,Selected,
5032,1549,Managerial Interview,2024-05-31,Selected,
5033,1549,HR Interview,2024-06-06,Selected,
5034,1549,Offer Made,2024-06-12,Accepted,
5035,1549,Joined,2024-06-14,Joined,
5036,1550,Resume Screening,2024-10-02,Selected,
5037,1550,Technical Interview,2024-10-08,Selected,
5038,1550,Managerial Interview,2024-10-15,Selected,
5039,1550,HR Interview,2024-10-22,Selected,
5040,1550,Offer Made,2024-10-29,Accepted,
5041,1550,Joined,2024-11-04,Joined,
5042,1551,Resume Screening,2024-03-14,Selected,
5043,1551,Technical Interview,2024-03-21,Selected,
5044,1551,Managerial Interview,2024-03-28,Selected,
5045,1551,HR Interview,2024-04-01,Rejected,Notice period issue
5046,1552,Resume Screening,2024-06-06,Rejected,Experience mismatch
5047,1553,Resume Screening,2024-04-09,Selected,
5048,1553,Technical Interview,2024-04-14,Selected,
5049,1553,Managerial Interview,2024-04-20,Rejected,Project mismatch
5050,1554,Resume Screening,2024-11-01,Rejected,Profile not relevant
5051,1555,Resume Screening,2024-06-02,Rejected,Experience mismatch
5052,1556,Resume Screening,2024-09-13,Selected,
5053,1556,Technical Interview,2024-09-17,Selected,
5054,1556,Managerial Interview,2024-09-24,Selected,
5055,1556,HR Interview,2024-09-27,Rejected,Location constraint
5056,1557,Resume Screening,2024-04-02,Selected,
5057,1557,Technical Interview,2024-04-04,Rejected,Technical gap
5058,1558,Resume Screening,2024-06-08,Selected,
5059,1558,Technical Interview,2024-06-10,Selected,
5060,1558,Managerial Interview,2024-06-13,Selected,
5061,1558,HR Interview,2024-06-17,Selected,
5062,1558,Offer Made,2024-06-22,Accepted,
5063,1558,Joined,2024-06-27,Joined,
5064,1559,Resume Screening,2024-08-24,Selected,
5065,1559,Technical Interview,2024-08-30,Selected,
5066,1559,Managerial Interview,2024-09-01,Rejected,Project mismatch
5067,1560,Resume Screening,2024-05-19,Rejected,Profile not relevant
5068,1561,Resume Screening,2025-01-17,Rejected,Profile not relevant
5069,1562,Resume Screening,2024-04-17,Selected,
5070,1562,Technical Interview,2024-04-21,Selected,
5071,1562,Managerial Interview,2024-04-28,Selected,
5072,1562,HR Interview,2024-05-03,Rejected,Salary mismatch
5073,1563,Resume Screening,2024-07-08,Selected,
5074,1563,Technical Interview,2024-07-11,Selected,
5075,1563,Managerial Interview,2024-07-15,Rejected,Project mismatch
5076,1564,Resume Screening,2024-09-28,Rejected,Skill mismatch
5077,1565,Resume Screening,2024-06-10,Selected,
5078,1565,Technical Interview,2024-06-16,Rejected,Domain mismatch
5079,1566,Resume Screening,2024-03-05,Selected,
5080,1566,Technical Interview,2024-03-07,Selected,
5081,1566,Managerial Interview,2024-03-10,Selected,
5082,1566,HR Interview,2024-03-17,Selected,
5083,1566,Offer Made,2024-03-21,Declined,Better offer
5084,1567,Resume Screening,2024-03-15,Rejected,Skill mismatch
5085,1568,Resume Screening,2024-11-06,Selected,
5086,1568,Technical Interview,2024-11-08,Selected,
5087,1568,Managerial Interview,2024-11-14,Selected,
5088,1568,HR Interview,2024-11-16,Selected,
5089,1568,Offer Made,2024-11-22,Accepted,
5090,1568,Joined,2024-11-26,Joined,
5091,1569,Resume Screening,2024-12-27,Rejected,Experience mismatch
5092,1570,Resume Screening,2024-11-24,Selected,
5093,1570,Technical Interview,2024-11-29,Selected,
5094,1570,Managerial Interview,2024-12-01,Selected,
5095,1570,HR Interview,2024-12-08,Selected,
5096,1570,Offer Made,2024-12-14,Accepted,
5097,1570,Joined,2024-12-19,Joined,
5098,1571,Resume Screening,2024-10-11,Selected,
5099,1571,Technical Interview,2024-10-13,Selected,
5100,1571,Managerial Interview,2024-10-19,Selected,
5101,1571,HR Interview,2024-10-21,Selected,
5102,1571,Offer Made,2024-10-28,Accepted,
5103,1571,Joined,2024-10-30,Joined,
5104,1572,Resume Screening,2025-01-01,Rejected,Profile not relevant
5105,1573,Resume Screening,2024-04-24,Selected,
5106,1573,Technical Interview,2024-04-30,Selected,
5107,1573,Managerial Interview,2024-05-04,Selected,
5108,1573,HR Interview,2024-05-08,Selected,
5109,1573,Offer Made,2024-05-15,Accepted,
5110,1573,Joined,2024-05-20,Joined,
5111,1574,Resume Screening,2024-05-07,Rejected,Experience mismatch
5112,1575,Resume Screening,2024-06-27,Selected,
5113,1575,Technical Interview,2024-06-30,Rejected,Domain mismatch
5114,1576,Resume Screening,2024-02-07,Selected,
5115,1576,Technical Interview,2024-02-14,Selected,
5116,1576,Managerial Interview,2024-02-21,Selected,
5117,1576,HR Interview,2024-02-26,Selected,
5118,1576,Offer Made,2024-03-03,Accepted,
5119,1576,Joined,2024-03-05,Joined,
5120,1577,Resume Screening,2024-03-15,Selected,
5121,1577,Technical Interview,2024-03-17,Rejected,Low problem-solving
5122,1578,Resume Screening,2024-10-12,Selected,
5123,1578,Technical Interview,2024-10-15,Rejected,Low problem-solving
5124,1579,Resume Screening,2024-09-25,Selected,
5125,1579,Technical Interview,2024-10-01,Selected,
5126,1579,Managerial Interview,2024-10-06,Selected,
5127,1579,HR Interview,2024-10-09,Rejected,Location constraint
5128,1580,Resume Screening,2024-08-31,Rejected,Skill mismatch
5129,1581,Resume Screening,2024-02-28,Selected,
5130,1581,Technical Interview,2024-03-01,Selected,
5131,1581,Managerial Interview,2024-03-07,Rejected,Team fit issue
5132,1582,Resume Screening,2024-09-13,Selected,
5133,1582,Technical Interview,2024-09-15,Selected,
5134,1582,Managerial Interview,2024-09-17,Selected,
5135,1582,HR Interview,2024-09-23,Selected,
5136,1582,Offer Made,2024-09-26,Accepted,
5137,1582,Joined,2024-10-01,Joined,
5138,1583,Resume Screening,2024-07-13,Selected,
5139,1583,Technical Interview,2024-07-20,Rejected,Low problem-solving
5140,1584,Resume Screening,2024-07-31,Rejected,Profile not relevant
5141,1585,Resume Screening,2024-12-01,Selected,
5142,1585,Technical Interview,2024-12-04,Rejected,Domain mismatch
5143,1586,Resume Screening,2024-09-26,Rejected,Skill mismatch
5144,1587,Resume Screening,2024-11-10,Selected,
5145,1587,Technical Interview,2024-11-13,Selected,
5146,1587,Managerial Interview,2024-11-19,Selected,
5147,1587,HR Interview,2024-11-21,Selected,
5148,1587,Offer Made,2024-11-26,Accepted,
5149,1587,Joined,2024-11-29,Joined,
5150,1588,Resume Screening,2024-08-28,Rejected,Profile not relevant
5151,1589,Resume Screening,2024-07-29,Selected,
5152,1589,Technical Interview,2024-08-02,Rejected,Low problem-solving
5153,1590,Resume Screening,2024-05-28,Rejected,Profile not relevant
5154,1591,Resume Screening,2024-06-07,Selected,
5155,1591,Technical Interview,2024-06-10,Selected,
5156,1591,Managerial Interview,2024-06-16,Rejected,Project mismatch
5157,1592,Resume Screening,2024-10-29,Rejected,Experience mismatch
5158,1593,Resume Screening,2024-09-28,Selected,
5159,1593,Technical Interview,2024-10-01,Selected,
5160,1593,Managerial Interview,2024-10-03,Selected,
5161,1593,HR Interview,2024-10-06,Selected,
5162,1593,Offer Made,2024-10-13,Declined,Better offer
5163,1594,Resume Screening,2024-04-17,Selected,
5164,1594,Technical Interview,2024-04-21,Selected,
5165,1594,Managerial Interview,2024-04-26,Rejected,Project mismatch
5166,1595,Resume Screening,2024-03-23,Selected,
5167,1595,Technical Interview,2024-03-29,Selected,
5168,1595,Managerial Interview,2024-03-31,Selected,
5169,1595,HR Interview,2024-04-04,Selected,
5170,1595,Offer Made,2024-04-09,Declined,Compensation issue
5171,1596,Resume Screening,2024-09-17,Selected,
5172,1596,Technical Interview,2024-09-20,Selected,
5173,1596,Managerial Interview,2024-09-23,Selected,
5174,1596,HR Interview,2024-09-28,Selected,
5175,1596,Offer Made,2024-09-30,Declined,Compensation issue
5176,1597,Resume Screening,2024-03-21,Selected,
5177,1597,Technical Interview,2024-03-25,Selected,
5178,1597,Managerial Interview,2024-04-01,Selected,
5179,1597,HR Interview,2024-04-04,Rejected,Notice period issue
5180,1598,Resume Screening,2024-10-06,Selected,
5181,1598,Technical Interview,2024-10-10,Rejected,Domain mismatch
5182,1599,Resume Screening,2024-09-24,Selected,
5183,1599,Technical Interview,2024-10-01,Selected,
5184,1599,Managerial Interview,2024-10-06,Selected,
5185,1599,HR Interview,2024-10-12,Selected,
5186,1599,Offer Made,2024-10-17,Accepted,
5187,1599,Joined,2024-10-21,Joined,
5188,1600,Resume Screening,2024-12-11,Rejected,Skill mismatch
5189,1601,Resume Screening,2024-08-22,Rejected,Experience mismatch
5190,1602,Resume Screening,2024-09-10,Rejected,Experience mismatch
5191,1603,Resume Screening,2024-11-11,Selected,
5192,1603,Technical Interview,2024-11-15,Selected,
5193,1603,Managerial Interview,2024-11-21,Selected,
5194,1603,HR Interview,2024-11-25,Selected,
5195,1603,Offer Made,2024-12-01,Accepted,
5196,1603,Joined,2024-12-06,Joined,
5197,1604,Resume Screening,2024-10-04,Rejected,Experience mismatch
5198,1605,Resume Screening,2024-07-07,Selected,
5199,1605,Technical Interview,2024-07-11,Selected,
5200,1605,Managerial Interview,2024-07-15,Selected,
5201,1605,HR Interview,2024-07-20,Selected,
5202,1605,Offer Made,2024-07-23,Accepted,
5203,1605,Joined,2024-07-28,Joined,
5204,1606,Resume Screening,2024-02-15,Selected,
5205,1606,Technical Interview,2024-02-18,Selected,
5206,1606,Managerial Interview,2024-02-22,Selected,
5207,1606,HR Interview,2024-02-25,Selected,
5208,1606,Offer Made,2024-03-01,Accepted,
5209,1606,Joined,2024-03-08,Joined,
5210,1607,Resume Screening,2024-06-14,Selected,
5211,1607,Technical Interview,2024-06-17,Rejected,Domain mismatch
5212,1608,Resume Screening,2024-06-09,Selected,
5213,1608,Technical Interview,2024-06-16,Selected,
5214,1608,Managerial Interview,2024-06-20,Rejected,Project mismatch
5215,1609,Resume Screening,2024-06-27,Rejected,Skill mismatch
5216,1610,Resume Screening,2024-07-20,Rejected,Skill mismatch
5217,1611,Resume Screening,2024-10-02,Selected,
5218,1611,Technical Interview,2024-10-08,Selected,
5219,1611,Managerial Interview,2024-10-12,Selected,
5220,1611,HR Interview,2024-10-19,Selected,
5221,1611,Offer Made,2024-10-23,Accepted,
5222,1611,Joined,2024-10-26,Joined,
5223,1612,Resume Screening,2024-08-29,Selected,
5224,1612,Technical Interview,2024-09-04,Selected,
5225,1612,Managerial Interview,2024-09-10,Selected,
5226,1612,HR Interview,2024-09-14,Selected,
5227,1612,Offer Made,2024-09-20,Accepted,
5228,1612,Joined,2024-09-25,Joined,
5229,1613,Resume Screening,2024-12-25,Selected,
5230,1613,Technical Interview,2024-12-30,Rejected,Technical gap
5231,1614,Resume Screening,2024-03-06,Selected,
5232,1614,Technical Interview,2024-03-10,Selected,
5233,1614,Managerial Interview,2024-03-12,Rejected,Project mismatch
5234,1615,Resume Screening,2024-08-20,Selected,
5235,1615,Technical Interview,2024-08-27,Selected,
5236,1615,Managerial Interview,2024-09-03,Selected,
5237,1615,HR Interview,2024-09-06,Selected,
5238,1615,Offer Made,2024-09-10,Accepted,
5239,1615,Joined,2024-09-12,Joined,
5240,1616,Resume Screening,2024-10-05,Selected,
5241,1616,Technical Interview,2024-10-09,Selected,
5242,1616,Managerial Interview,2024-10-14,Selected,
5243,1616,HR Interview,2024-10-19,Selected,
5244,1616,Offer Made,2024-10-25,Accepted,
5245,1616,Joined,2024-10-27,Joined,
5246,1617,Resume Screening,2024-08-20,Selected,
5247,1617,Technical Interview,2024-08-26,Selected,
5248,1617,Managerial Interview,2024-08-29,Selected,
5249,1617,HR Interview,2024-09-02,Selected,
5250,1617,Offer Made,2024-09-07,Declined,Location issue
5251,1618,Resume Screening,2024-11-02,Selected,
5252,1618,Technical Interview,2024-11-06,Rejected,Domain mismatch
5253,1619,Resume Screening,2024-04-22,Selected,
5254,1619,Technical Interview,2024-04-28,Rejected,Domain mismatch
5255,1620,Resume Screening,2024-08-01,Selected,
5256,1620,Technical Interview,2024-08-07,Selected,
5257,1620,Managerial Interview,2024-08-11,Selected,
5258,1620,HR Interview,2024-08-15,Rejected,Salary mismatch
5259,1621,Resume Screening,2024-03-04,Selected,
5260,1621,Technical Interview,2024-03-06,Selected,
5261,1621,Managerial Interview,2024-03-09,Selected,
5262,1621,HR Interview,2024-03-16,Rejected,Salary mismatch
5263,1622,Resume Screening,2024-04-24,Selected,
5264,1622,Technical Interview,2024-04-27,Selected,
5265,1622,Managerial Interview,2024-04-29,Rejected,Team fit issue
5266,1623,Resume Screening,2024-03-29,Selected,
5267,1623,Technical Interview,2024-04-05,Selected,
5268,1623,Managerial Interview,2024-04-07,Selected,
5269,1623,HR Interview,2024-04-14,Selected,
5270,1623,Offer Made,2024-04-16,Declined,Better offer
5271,1624,Resume Screening,2024-02-28,Selected,
5272,1624,Technical Interview,2024-03-05,Selected,
5273,1624,Managerial Interview,2024-03-11,Selected,
5274,1624,HR Interview,2024-03-13,Rejected,Salary mismatch
5275,1625,Resume Screening,2024-07-04,Selected,
5276,1625,Technical Interview,2024-07-11,Selected,
5277,1625,Managerial Interview,2024-07-13,Selected,
5278,1625,HR Interview,2024-07-20,Selected,
5279,1625,Offer Made,2024-07-23,Declined,Location issue
5280,1626,Resume Screening,2024-12-22,Selected,
5281,1626,Technical Interview,2024-12-25,Rejected,Low problem-solving
5282,1627,Resume Screening,2024-02-13,Selected,
5283,1627,Technical Interview,2024-02-20,Rejected,Low problem-solving
5284,1628,Resume Screening,2024-06-26,Rejected,Experience mismatch
5285,1629,Resume Screening,2024-04-26,Selected,
5286,1629,Technical Interview,2024-05-03,Selected,
5287,1629,Managerial Interview,2024-05-10,Selected,
5288,1629,HR Interview,2024-05-15,Selected,
5289,1629,Offer Made,2024-05-17,Accepted,
5290,1629,Joined,2024-05-22,Joined,
5291,1630,Resume Screening,2024-04-21,Selected,
5292,1630,Technical Interview,2024-04-27,Selected,
5293,1630,Managerial Interview,2024-05-03,Rejected,Project mismatch
5294,1631,Resume Screening,2024-09-21,Selected,
5295,1631,Technical Interview,2024-09-25,Selected,
5296,1631,Managerial Interview,2024-09-30,Selected,
5297,1631,HR Interview,2024-10-06,Selected,
5298,1631,Offer Made,2024-10-11,Accepted,
5299,1631,Joined,2024-10-18,Joined,
5300,1632,Resume Screening,2024-05-30,Selected,
5301,1632,Technical Interview,2024-06-03,Selected,
5302,1632,Managerial Interview,2024-06-05,Selected,
5303,1632,HR Interview,2024-06-07,Selected,
5304,1632,Offer Made,2024-06-12,Accepted,
5305,1632,Joined,2024-06-19,Joined,
5306,1633,Resume Screening,2024-07-24,Selected,
5307,1633,Technical Interview,2024-07-30,Selected,
5308,1633,Managerial Interview,2024-08-03,Selected,
5309,1633,HR Interview,2024-08-07,Selected,
5310,1633,Offer Made,2024-08-09,Accepted,
5311,1633,Joined,2024-08-15,Joined,
5312,1634,Resume Screening,2024-12-11,Selected,
5313,1634,Technical Interview,2024-12-17,Rejected,Domain mismatch
5314,1635,Resume Screening,2024-02-12,Selected,
5315,1635,Technical Interview,2024-02-17,Selected,
5316,1635,Managerial Interview,2024-02-21,Selected,
5317,1635,HR Interview,2024-02-23,Selected,
5318,1635,Offer Made,2024-02-26,Accepted,
5319,1635,Joined,2024-03-04,Joined,
5320,1636,Resume Screening,2024-03-17,Selected,
